#separator:tab
#html:false
#notetype column:1
#deck column:2
#tags column:7

Type	Deck	Text_zh-Cn	BackExtra_zh-Cn	Tags
Cloze	Inbox::CSSC::02dev::javascript	资源管理的引入使得 JS 代码在处理外部 I/O 时更具 {{c1::健壮性}} (Robustness)。	健壮性 (Robustness)	"#CSSC::#Topic::Javascript::01-guide::17-ResourceManagement"
Cloze	Inbox::CSSC::02dev::javascript	SuppressedError 允许开发者访问所有发生的错误，而不仅仅是{{c1::最后一个}}。	错误访问	"#CSSC::#Topic::Javascript::01-guide::17-ResourceManagement"
Cloze	Inbox::CSSC::02dev::javascript	在没有资源管理语法的旧环境，通常需要 {{c1::聚合}} 所有资源到一个数组再统一 finally 清理。	聚合 (Aggregate)	"#CSSC::#Topic::Javascript::01-guide::17-ResourceManagement"
Cloze	Inbox::CSSC::02dev::javascript	using 和 await using 属于 {{c1::ES2025}}（或类似新版）规范中引入的语法特性。	规范版本	"#CSSC::#Topic::Javascript::01-guide::17-ResourceManagement"
Cloze	Inbox::CSSC::02dev::javascript	资源管理对于高频率执行的服务器端 {{c1::Node.js}} 应用尤为重要。	Node.js 应用	"#CSSC::#Topic::Javascript::01-guide::17-ResourceManagement"
Cloze	Inbox::CSSC::02dev::javascript	如果 page never unloads，声明在 script 顶层的资源将{{c1::永远}}无法被释放。	资源僵尸 (Zombies)	"#CSSC::#Topic::Javascript::01-guide::17-ResourceManagement"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::DisposableStack.prototype.adopt()}} 返回的是传入的原始资源对象。	返回值 (Return)	"#CSSC::#Topic::Javascript::01-guide::17-ResourceManagement"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::DisposableStack.prototype.use()}} 返回的是传入的可释放对象。	返回值 (Return)	"#CSSC::#Topic::Javascript::01-guide::17-ResourceManagement"
Cloze	Inbox::CSSC::02dev::javascript	在 SuppressedError 中，error 对应的是“{{c1::新}}”错误。	新错误 (New)	"#CSSC::#Topic::Javascript::01-guide::17-ResourceManagement"
Cloze	Inbox::CSSC::02dev::javascript	在 SuppressedError 中，suppressed 对应的是“{{c1::老}}”错误。	老错误 (Old)	"#CSSC::#Topic::Javascript::01-guide::17-ResourceManagement"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::Symbol.asyncDispose}} 常量用于定义异步清理的接口名称。	asyncDispose	"#CSSC::#Topic::Javascript::01-guide::17-ResourceManagement"
Cloze	Inbox::CSSC::02dev::javascript	资源管理不仅仅是{{c1::语法糖}}，它还定义了一套标准的清理交互协议。	不仅是语法糖	"#CSSC::#Topic::Javascript::01-guide::17-ResourceManagement"
Cloze	Inbox::CSSC::02dev::javascript	由于 constructor 不支持 async，必须使用 {{c1::AsyncDisposableStack}} 手动处理异步初始化清理。	Async 初始化	"#CSSC::#Topic::Javascript::01-guide::17-ResourceManagement"
Cloze	Inbox::CSSC::02dev::javascript	若资源值为 null，using 语句在退出作用域时会{{c1::忽略}}该项且不报错。	忽略 (Ignore)	"#CSSC::#Topic::Javascript::01-guide::17-ResourceManagement"
Cloze	Inbox::CSSC::02dev::javascript	在 Promise 链中使用 using 并不直接生效，必须在 {{c1::async/await}} 包装的块内使用。	块级限制	"#CSSC::#Topic::Javascript::01-guide::17-ResourceManagement"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::Atomics}} 对象在多线程共享 SharedArrayBuffer 资源时起到同步作用。	Atomics	"#CSSC::#Topic::Javascript::01-guide::17-ResourceManagement"
Cloze	Inbox::CSSC::02dev::javascript	在 MDN 的资源管理指南中，使用了 {{c1::ReadableStreamDefaultReader}} 作为假设的可释放资源示例。	示例资源	"#CSSC::#Topic::Javascript::01-guide::17-ResourceManagement"
Cloze	Inbox::CSSC::02dev::javascript	释放资源的过程被称为 {{c1::Dispose}}。	释放 (Dispose)	"#CSSC::#Topic::Javascript::01-guide::17-ResourceManagement"
Cloze	Inbox::CSSC::02dev::javascript	资源管理的目标是确保程序在复杂逻辑下仍能保持 {{c1::正确性}}。	正确性 (Correctness)	"#CSSC::#Topic::Javascript::01-guide::17-ResourceManagement"
Cloze	Inbox::CSSC::02dev::javascript	使用 {{c1::using}} 时，如果资源已经提前手动释放，自动释放通常应保持安全且无害。	手动释放兼容	"#CSSC::#Topic::Javascript::01-guide::17-ResourceManagement"
Cloze	Inbox::CSSC::02dev::javascript	"{{c1::SuppressedError.prototype.name}} 属性的值是 ""SuppressedError""。"	SuppressedError 名称	"#CSSC::#Topic::Javascript::01-guide::17-ResourceManagement"
Cloze	Inbox::CSSC::02dev::javascript	在 JS 引擎内部，using 声明通常由一组隐藏的 {{c1::try...finally}} 指令实现。	底层实现	"#CSSC::#Topic::Javascript::01-guide::17-ResourceManagement"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::Intl}} 对象是 ECMAScript 国际化 API 的命名空间。	Intl 对象	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	Intl API 提供了对{{c1::语言}}和文化敏感的数据和操作。	语言敏感 (Locale-sensitive)	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	Intl 为每个需要特定区域逻辑的用例提供了一个单独的{{c1::对象}}。	对象 (Object)	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	使用 {{c1::Intl.Locale}} 可以获取有关区域设置的信息。	Intl.Locale	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::Intl.DateTimeFormat}} 用于格式化日期和时间。	Intl.DateTimeFormat	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	使用 {{c1::Intl.NumberFormat}} 可以根据不同区域格式化数字和货币。	Intl.NumberFormat	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::Intl.Collator}} 用于比较字符串以进行排序或搜索。	Intl.Collator	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	使用 {{c1::Intl.PluralRules}} 可以根据数字选择正确的复数形式。	Intl.PluralRules	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::Intl.Segmenter}} 可以将文本分割为单词、句子或字形单元。	Intl.Segmenter	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::Intl.DisplayNames}} 用于获取语言、地区和货币的显示名称。	Intl.DisplayNames	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	除了 Intl.Locale，大多数 Intl API 实例都需要通过 {{c1::new}} 关键字构造。	new 构造	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	构造 Intl 实例时，第一个参数通常是 {{c1::locales}}（区域设置）。	locales 参数	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	构造 Intl 实例时，第二个参数是用于自定义操作的 {{c1::options}} 对象。	options 参数	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	Intl 构造函数的 locales 参数可以是字符串、Intl.Locale 实例或这些值的{{c1::数组}}。	数组 (Array)	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	如果 locales 参数传入 {{c1::undefined}}，则使用运行时的默认区域设置。	undefined	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	区域设置（Locale）在 Intl API 中由 {{c1::Intl.Locale}} 对象表示。	Intl.Locale 对象	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	区域设置标记遵循 {{c1::BCP 47}} 语言标记标准。	BCP 47	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	每个区域设置主要由语言、脚本、{{c1::地区}}和变体定义。	地区 (Region)	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	在区域设置中，{{c1::语言}} (language) 是最重要且必填的部分。	语言 (Language)	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	Intl.Locale.prototype.{{c1::maximize()}} 方法可以根据单一语言代码推断出其他信息。	maximize()	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	为了区分英式英语和美式英语的日期格式，应指定 {{c1::en-GB}} 或 en-US。	en-GB / en-US	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	脚本 (Script) 是指书写系统，如简体中文使用 {{c1::zh-Hans}}。	zh-Hans (简体中文)	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	繁体中文对应的脚本代码是 {{c1::zh-Hant}}。	zh-Hant (繁体中文)	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	德语的 1901 正字法变体写为 {{c1::de-1901}}。	de-1901	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::calendar}} 属性用于指定在日期/时间格式化中使用的历法。	calendar (历法)	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::hourCycle}} 属性决定时间是使用 12 小时制还是 24 小时制显示。	hourCycle (小时周期)	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::numberingSystem}} 属性可将数字转换为特定区域的表示法（如汉字数字）。	numberingSystem (编号系统)	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	希伯来历的标识符是 {{c1::hebrew}}。	hebrew	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	在 BCP 47 标记中，附加 Unicode 扩展子标记前需先添加字符串 {{c1::-u}}。	-u 扩展	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	扩展子标记 ca 代表 {{c1::calendar}}（历法）。	ca (calendar)	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	扩展子标记 nu 代表 {{c1::numberingSystem}}（编号系统）。	nu (numbering system)	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	扩展子标记 co 代表 {{c1::collation}}（排序算法）。	co (collation)	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"在 options 对象中，只需直接使用属性名称，如 {{c1::{ calendar: ""hebrew"" }}}。"	options 对象用法	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	Intl.Locale 对象仅包含你{{c1::传递}}给它的信息，不主动查询默认值。	传递的信息	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	可以使用 {{c1::resolvedOptions()}} 方法获取特定 Intl 实例实际使用的默认值。	resolvedOptions()	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::getCalendars()}} 方法返回一个区域设置所偏好的历法数组。	getCalendars()	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::getHourCycles()}} 方法返回该区域设置支持的小时周期。	getHourCycles()	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::getNumberingSystems()}} 方法返回偏好的编号系统数组。	getNumberingSystems()	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	浏览器通过 {{c1::navigator.languages}} 属性暴露用户的语言偏好。	navigator.languages	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	通常应使用与网站{{c1::内容}}一致的语言，而不是浏览器的默认语言。	网站语言一致性	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	可以使用 {{c1::document.documentElement.lang}} 获取 HTML 元素的 lang 属性。	HTMLElement.lang	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	如果传入数组，Intl 会按顺序尝试，直到找到运行时有数据支持的 {{c1::首个}} 区域设置。	首个支持项	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::Intl.getCanonicalLocales()}} 函数返回规范化后的区域设置标识符列表。	getCanonicalLocales()	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	静态方法 {{c1::supportedLocalesOf()}} 返回给定标签中被运行时支持的子集。	supportedLocalesOf()	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	Intl 方法的返回值可能在不同{{c1::实现}} (Implementations) 之间有所变化。	实现 (Implementations)	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	不应将 Intl 方法的结果与{{c1::硬编码}}的常量进行比较。	硬编码 (Hardcoded)	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	测试国际化代码时，建议在多个 {{c1::JavaScript 引擎}}（如 V8 和 SpiderMonkey）上进行。	多引擎测试	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::format()}} 方法接收数据并返回根据区域设置规则格式化后的字符串。	format() 方法	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::formatToParts()}} 方法将格式化的字符串拆分为包含类型和值的对象数组。	formatToParts()	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	对于临时使用，可以直接调用数据的 {{c1::toLocaleString()}} 方法。	toLocaleString()	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	在循环中，创建 {{c1::格式化器对象}} 比多次调用 toLocaleString() 更高效。	格式化器对象 (Formatter)	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	Intl.DateTimeFormat 接受 Date 对象或 {{c1::Temporal}} 对象作为输入。	输入类型	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	不能直接将 {{c1::Temporal.ZonedDateTime}} 传递给 DateTimeFormat，因为其时区已固定。	ZonedDateTime 限制	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"{{c1::timeZone}} 选项用于指定显示时间所用的时区（如 ""Asia/Tokyo""）。"	timeZone (时区)	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	Date 对象代表一个唯一瞬间，在格式化时会被转换为指定的{{c1::日历和时区}}。	瞬间转换	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	日期/时间组件包括 weekday、era、year、month、day 以及 {{c1::dayPeriod}} (如 AM/PM)。	日期组件	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"{{c1::dateStyle}} 和 timeStyle 是预定义的组件快捷方式（如 ""full""、""long""）。"	快捷样式	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	dateStyle 和手动配置单个组件是{{c1::互斥}}的，不能同时使用。	互斥 (Mutually exclusive)	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::formatRange()}} 方法用于格式化日期或时间范围。	formatRange()	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	Intl.NumberFormat 除了支持数字，还支持字符串和 {{c1::BigInt}}。	输入支持	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"数字格式化的 {{c1::style}} 选项可以是 ""decimal""、""percent""、""currency"" 或 ""unit""。"	style 选项	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"如果 style 为 ""currency""，则必须提供 {{c1::currency}} 选项（如 ""USD""）。"	currency 选项	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"如果 style 为 ""unit""，则必须提供 {{c1::unit}} 选项（如 ""meter""）。"	unit 选项	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"{{c1::notation}} 选项决定数字如何表示，如 ""scientific""、""engineering"" 或 ""compact""。"	notation (记谱法)	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"在 compact 记谱法下，可以使用 {{c1::compactDisplay}} 设置为 ""short"" 或 ""long""。"	compactDisplay	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::minimumFractionDigits}} 用于设置小数点后保留的最少位数。	minimumFractionDigits	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::maximumFractionDigits}} 用于设置小数点后保留的最多位数。	maximumFractionDigits	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"{{c1::roundingMode}} 决定了舍入方式，例如 ""floor"" 或 ""ceil""。"	roundingMode (舍入模式)	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::useGrouping}} 选项决定是否显示千分位分隔符。	useGrouping (使用分组)	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::signDisplay}} 选项控制何时显示数字的正负号。	signDisplay (显示符号)	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	分隔符（如逗号或点）是{{c1::区域设置特定}}的，不能直接自定义。	不可自定义分隔符	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	Intl.ListFormat 用于以文化敏感的方式将字符串数组连接成{{c1::列表}}。	列表格式化 (List formatting)	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"ListFormat 的 {{c1::type}} 选项可以是 ""conjunction"" (和)、""disjunction"" (或) 或 ""unit""。"	type 选项	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	在英语中，Intl.ListFormat 会自动处理{{c1::牛津逗号}} (Oxford commas) 的争议。	牛津逗号	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"Intl.RelativeTimeFormat 接收一个数字和一个{{c1::时间单位}}（如 ""day""、""hour""）。"	时间单位	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"RelativeTimeFormat 的 {{c1::numeric: ""auto""}} 选项允许将 ""-1 day"" 显示为 ""yesterday""。"	"numeric: ""auto"""	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	Intl.DurationFormat 在内部使用 NumberFormat 和 {{c1::ListFormat}} 来格式化时长。	时长格式化	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	DurationFormat 接收一个 {{c1::Temporal.Duration}} 对象或具有相同属性的普通对象。	输入对象	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	使用 {{c1::===}} 或 > 比较用户界面字符串通常是不正确的。	字符串比较缺陷	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::Unicode 码点顺序}} (Code point order) 与字典中的字符顺序通常不一致。	码点顺序	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	排序 (Sorting) 关注列表的顺序，而{{c1::搜索}} (Searching) 关注字符串是否匹配。	排序 vs 搜索	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	德语有两种排序顺序：{{c1::电话簿}} (phonebook) 和字典 (dictionary)。	德语排序	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"电话簿排序会将 ""ä"" 处理为 {{c1::""ae""}} 进行排序。"	ä -> ae	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"使用 {{c1::numeric: true}} 选项可以使 ""test-10"" 排在 ""test-2"" 之后。"	数值排序	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"Intl.PluralRules 的 {{c1::select()}} 方法返回该数字对应的复数分类（如 ""one""、""other""）。"	select() 方法	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"Intl.PluralRules 的 {{c1::type}} 选项可以是 ""cardinal""（基数，默认）或 ""ordinal""（序数）。"	复数规则类型	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"在英语中，序数词 42 对应的复数分类是 {{c1::""two""}} (代表 42nd)。"	42nd 分类	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"序数词 45 对应的复s分类是 {{c1::""other""}} (代表 45th)。"	45th 分类	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::字形}} (Grapheme) 是用户感知到的最小独立文本单元。	字形 (Grapheme)	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	一个 emoji 符号在 JavaScript 中可能由多个{{c1::码点}} (code points) 组成。	Emoji 组成	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"Intl.Segmenter 的 {{c1::granularity}} 选项可以是 ""grapheme""、""word"" 或 ""sentence""。"	granularity (粒度)	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	进行单词分割时，应检查每个段落的 {{c1::isWordLike}} 属性来过滤非单词。	isWordLike 属性	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	在中文等不使用空格分隔单词的语言中，{{c1::Segmenter}} 尤为有用。	不以空格分隔语言	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"{{c1::Intl.supportedValuesOf(""calendar"")}} 返回运行时支持的所有历法。"	supportedValuesOf()	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	Intl.DisplayNames 不是模板化的格式化器，而是标识符到{{c1::本地化名称}}的直接映射。	DisplayNames 本质	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	DisplayNames 的 {{c1::of()}} 方法接收标识符并返回对应的显示名称。	of() 方法	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::BCP 47 language tag}} 是用于识别区域设置的字符串。	BCP 47 标记	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::caseFirst}} 属性决定在排序时是大写字母在前还是小写字母在前。	caseFirst	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::numeric}} 属性决定是否将字符串中的数字按数值大小进行排序。	numeric (数值排序)	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::resolvedOptions()}} 可以查看到诸如实际使用的历法、数字系统等信息。	resolvedOptions() 内容	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	当 undefined 传递给 Intl 构造函数时，将使用运行时的 {{c1::默认区域设置}}。	默认区域设置	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::Intl.Locale.prototype.minimize()}} 是 maximize() 的逆操作。	minimize()	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::DateTimeFormat}} 可以让同一时刻在不同日历系统（如伊斯兰历、希伯来历）下显示。	多日历支持	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::fractionalSecondDigits}} 选项用于设置秒的小数位数（0-3）。	fractionalSecondDigits	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::formatMatcher}} 选项决定了 DateTimeFormat 如何在没有精确匹配模板时协商组件。	formatMatcher (格式匹配器)	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::BigInt}} 允许格式化超出 JavaScript 普通数字精确表示范围的大数。	BigInt 格式化	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"NumberFormat 的 ""percent"" 样式会自动将数值乘以 {{c1::100}}。"	百分比自动乘以 100	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::scientific}} 记谱法使用 1.23e+6 形式，其中指数可以是任何整数。	scientific (科学记数法)	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::engineering}} 记谱法要求指数必须是 3 的倍数。	engineering (工程记数法)	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	"{{c1::compactDisplay}} 设置为 ""long"" 时，12000 会显示为 ""12 thousand"" (英语)。"	"compactDisplay: ""long"""	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::minimumSignificantDigits}} 用于设置有效数字的最少位数。	有效数字位数	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::roundingIncrement}} 允许设置舍入的增量值（如舍入到最近的 10）。	roundingIncrement (舍入增量)	"#CSSC::#Topic::Javascript::01-guide::18-Internationalization"
